time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
1298.95,37.0,0.608,73.0,O1_R0_T_CFP,C07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.5762499999999999,0.608244,0.002179693407537833,-0.000102859,2.0558879896975663e-05,-6738.8150000000005,1615.4745574905878
1318.95,37.0,0.606,79.0,O1_R0_T_CFP,C07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031937500000000014,0.5740624999999999,0.6062085,0.002009686637562489,-9.591445e-05,2.6217454457657456e-05,-7226.725,4399.7368795082375
1338.95,37.0,0.605,82.0,O1_R0_T_CFP,C07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032062500000000015,0.5729375,0.604565,0.0021251747976728593,-8.456595e-05,4.41847373816582e-05,-7849.35,100591.63313657582
1358.95,37.1,0.603,84.0,O1_R0_T_CFP,C07,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.5711875,0.6028279999999999,0.002508200204828155,-7.102995e-05,7.846924334706292e-05,-6731.59,1111425.7247442724
18.95,37.1,0.106,28.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.07431249999999998,0.105379,0.0010264888134639686,0.000216873,2.3324910113118694e-05,3196.0950000000003,405.52319902235706
38.95,37.0,0.109,21.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.07756249999999998,0.10961599999999999,0.0009196481038222655,0.0002067305,1.640307015160272e-05,3352.895,278.9713830853365
58.95,37.1,0.114,27.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.08224999999999999,0.113605,0.0010013257642287716,0.0001974575,1.3114371287145252e-05,3510.365,236.03892177274247
78.95,37.0,0.116,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.08462499999999999,0.1174595,0.0009536407631327076,0.0001895945,1.1810771014884735e-05,3655.9449999999997,233.46548989470944
98.95,37.0,0.12,29.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.08862499999999998,0.1211435,0.0009143604290006328,0.000179584,1.1879072068389736e-05,3859.7349999999997,264.6527195485053
118.95,37.0,0.124,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.09256249999999999,0.1246515,0.0009462613827526144,0.00016847850000000002,1.2139108688746354e-05,4114.15,302.99816894286806
138.95,37.1,0.131,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031250000000000014,0.09974999999999999,0.12789250000000002,0.0008888296463311864,0.00015738,1.1687350743098168e-05,4404.280000000001,323.96463626093345
158.95,37.0,0.131,37.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.0993125,0.13091750000000002,0.0009129101960199706,0.00014642099999999999,1.0829624400088733e-05,4733.92,353.8482622707835
178.95,37.0,0.134,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031187500000000014,0.1028125,0.13379649999999998,0.0009270891861927612,0.0001354975,1.0918780608712545e-05,5115.575,418.4809188986566
198.95,37.0,0.136,32.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.104625,0.1363315,0.0009649650747263693,0.0001264185,1.0602792303824099e-05,5482.975,491.25328453212364
218.95,37.1,0.139,29.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.10718749999999999,0.13880949999999997,0.0009027746905313023,0.0001160165,1.0389856479696225e-05,5974.5599999999995,563.615900333969
238.95,37.1,0.141,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.10956249999999998,0.140966,0.0009183774905959604,0.000105867,1.0918219880207252e-05,6547.35,713.3015023925559
258.95,37.0,0.14300000000000002,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031250000000000014,0.11175,0.143006,0.0009133362392882603,9.694595e-05,1.1674810709595808e-05,7149.83,916.9938352662467
278.95,37.1,0.145,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.11331249999999998,0.144853,0.0008958526847584312,8.949075e-05,1.1667200460757731e-05,7745.46,1124.2610946502768
298.95,37.0,0.147,31.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.11506249999999998,0.1465635,0.0008926055550263437,8.238275e-05,1.1389912626111048e-05,8413.740000000002,1288.9811363736856
318.95,37.1,0.14800000000000002,46.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.116625,0.14808,0.0009317880319221387,7.5552e-05,1.171433238369927e-05,9174.445,1585.352887949958
338.95,37.0,0.149,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031312500000000014,0.11768749999999997,0.149595,0.0009074315012394417,7.049435e-05,1.1390536235128e-05,9832.67,1786.240693494344
358.95,37.0,0.151,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.11918749999999997,0.1508855,0.0009116887327676895,6.57427e-05,1.0596517955810583e-05,10543.3,1963.2290178173241
378.95,37.0,0.152,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032250000000000015,0.11974999999999998,0.152194,0.0009705989945947463,6.16196e-05,1.044454433804545e-05,11248.8,2075.9304652506034
398.95,37.1,0.153,33.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.12112499999999998,0.15330850000000001,0.0009349847863275043,5.7391599999999994e-05,1.0331391503118151e-05,12077.5,2641.046382386786
418.95,37.1,0.154,37.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.12231249999999999,0.154444,0.0009096149793487107,5.37354e-05,1.0377649135249579e-05,12899.3,3206.764710093624
438.95,37.0,0.155,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032125000000000015,0.12287499999999998,0.15543649999999998,0.0009317115385362925,5.112725e-05,1.1149153543167502e-05,13557.3,3905.5842559932616
458.95,37.1,0.156,35.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031250000000000014,0.12474999999999999,0.1564835,0.0008965738190327667,4.7452049999999996e-05,1.1050904377310663e-05,14607.3,4319.431055901746
478.95,37.0,0.157,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.12524999999999997,0.15733550000000002,0.0008615504188186941,4.282825e-05,1.1165205129279982e-05,16184.35,5342.251035918539
498.95,37.1,0.158,38.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.126375,0.15825450000000002,0.0008947543152297294,4.082375e-05,1.162759132101084e-05,16972.300000000003,78434.1845078817
518.95,37.1,0.159,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.127375,0.1590685,0.0008531142589881438,3.58003e-05,1.1844963688190835e-05,19338.55,69637.24935498212
538.95,37.0,0.16,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.128375,0.159719,0.0009150787836620036,3.2705049999999996e-05,1.125258021648487e-05,21193.9,16099.484315211976
558.95,37.0,0.16,39.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.1285625,0.160327,0.0008951345492655783,2.880035e-05,1.1470741570176602e-05,23736.1,128837.73332686584
578.95,37.0,0.161,38.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.1290625,0.16087249999999997,0.0009762771797880967,2.365645e-05,1.1149536487734868e-05,28981.75,297009.6834653428
598.95,37.0,0.162,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032312500000000015,0.12968749999999998,0.161187,0.0009908106290852621,2.0089599999999998e-05,1.0180379331455401e-05,33102.3,196191.3419799624
618.95,37.0,0.162,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.130375,0.1616395,0.0009218335982507304,1.50178e-05,9.576179418567244e-06,41532.95,5204972.595494235
638.95,37.0,0.162,53.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031687500000000014,0.1303125,0.16194150000000002,0.0009591020293077388,1.000396e-05,1.064358120504492e-05,44661.15,524246.8233105527
658.95,37.0,0.16399999999999998,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.13218749999999996,0.162078,0.0009442449089660653,4.5154049999999995e-06,1.1135447786014895e-05,43635.8,788067.408362499
678.95,37.0,0.162,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.130625,0.1620295,0.000883158758533821,1.807505e-06,1.1177425086597803e-05,38318.3,1549739.010110309
698.95,37.0,0.162,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.13018749999999998,0.16210249999999998,0.0008923963830779213,-1.62534e-06,1.1610781990077343e-05,-36353.7,805741.5612085492
718.95,37.0,0.162,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.130125,0.162022,0.0009136014155162708,-4.40387e-06,1.1591793027962537e-05,-42972.35,4078993.2988156625
738.95,37.0,0.162,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.13024999999999998,0.16192,0.0008760035844659664,-6.760939999999999e-06,1.0888181412790156e-05,-47835.75,7926905.412198278
758.95,37.0,0.161,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032625000000000015,0.128375,0.16172950000000003,0.0009285684772077329,-8.29605e-06,1.0842640151492611e-05,-45309.55,738406.9566201062
778.95,37.1,0.161,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.12918749999999998,0.16145,0.0009584336968663451,-1.006715e-05,1.0526297246923013e-05,-47989.45,673451.1917610627
798.95,37.1,0.161,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.1295625,0.16136450000000002,0.0008950083466029184,-9.98107e-06,1.0488498684535854e-05,-49219.3,1439545.2331688947
818.95,37.1,0.161,46.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.129375,0.1611205,0.0009042995940858815,-1.03007e-05,1.0167415952980551e-05,-50352.1,4047771.6006201077
838.95,37.1,0.16,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.1285625,0.160929,0.000982292631274182,-1.079285e-05,1.0495288047504079e-05,-47000.8,3200815.3096636916
858.95,37.0,0.16,58.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.12824999999999998,0.16066750000000002,0.0009523058768355665,-9.393550000000001e-06,1.093094519566526e-05,-45892.850000000006,1499115.4263433153
878.95,37.0,0.161,37.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031312500000000014,0.12968749999999998,0.16050350000000002,0.0009008609052071002,-9.46265e-06,1.141442671080985e-05,-45088.35,653180.9726795022
898.95,37.1,0.16,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031375000000000014,0.128625,0.1603815,0.0009486039355796619,-8.297774999999999e-06,1.1312794021840912e-05,-46971.600000000006,1097832.0780049143
918.95,37.1,0.16,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032000000000000015,0.128,0.16019250000000002,0.0008342863395741292,-8.136255e-06,1.1484112154346381e-05,-44373.7,4337567.857914051
938.95,37.0,0.16,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032125000000000015,0.127875,0.16006350000000003,0.0009090319858447716,-7.9947e-06,1.1161880212876164e-05,-45133.5,1045804.7827785288
958.95,37.0,0.16,38.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031625000000000014,0.128375,0.159962,0.0009241292700203431,-5.548545e-06,1.12280009445691e-05,-45408.7,1274617.1190528194
978.95,37.0,0.16,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031312500000000014,0.12868749999999998,0.1598165,0.0009082215312172833,-5.114935e-06,1.0938830412899925e-05,-44805.5,881631.5767954027
998.95,37.0,0.16,49.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031500000000000014,0.1285,0.15968,0.0008920707073853499,-5.3377600000000005e-06,1.0391593645448743e-05,-50417.55,2982134.5619236296
1018.95,37.1,0.16,50.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031562500000000014,0.12843749999999998,0.159526,0.0009074453562963932,-3.507335e-06,1.0157558534546351e-05,-46178.0,757566.2487427986
1038.95,37.0,0.16,50.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.128125,0.15960449999999998,0.0009168807951358176,-9.987249999999999e-09,1.0696205399943065e-05,638.25,845558.7704748258
1058.95,37.0,0.16,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032250000000000015,0.12774999999999997,0.159606,0.0008830572936474107,2.630385e-06,1.1068441671037496e-05,40970.55,1409555.1480623507
1078.95,37.0,0.16,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032062500000000015,0.12793749999999998,0.159704,0.0008653087734685613,6.61718e-06,1.1657866327439587e-05,46350.4,1804573.1910090318
1098.95,37.0,0.16,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032187500000000015,0.1278125,0.1598295,0.0008817443543576937,1.13486e-05,1.1891433962090189e-05,40164.5,594830.6023269603
1118.95,37.0,0.16,49.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032250000000000015,0.12774999999999997,0.16003050000000002,0.000903586092405637,1.6646899999999998e-05,1.1355027755292236e-05,37620.15,447252.13856126065
1138.95,37.0,0.161,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.1290625,0.1604315,0.0008990674238945234,2.4039099999999998e-05,1.0547466186760923e-05,28604.9,122478.03303585225
1158.95,37.0,0.16,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032375000000000015,0.127625,0.16096549999999998,0.0009093309391326611,3.199305e-05,1.0415316380805722e-05,21635.15,105451.14765141015
1178.95,37.0,0.161,46.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031875000000000014,0.129125,0.16176449999999998,0.0008810269844272017,4.05289e-05,1.012425286385202e-05,17102.6,6094.127540290183
1198.95,37.1,0.163,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032125000000000015,0.130875,0.16265200000000002,0.0009266379391815099,4.884495e-05,1.0954276383366442e-05,14190.75,3947.735167473164
1218.95,37.0,0.162,52.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031500000000000014,0.1305,0.163759,0.0009162503670213,5.7877800000000003e-05,1.1468628088133003e-05,11976.0,2754.8307688352274
1238.95,37.0,0.165,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.1330625,0.16496450000000001,0.0009216383422953325,6.598945000000001e-05,1.2364291122645668e-05,10503.900000000001,2092.2597598336615
1258.95,37.1,0.166,39.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032000000000000015,0.134,0.16640549999999998,0.000917327869156146,7.44578e-05,1.2497087291789764e-05,9309.259999999998,1704.4205863906716
1278.95,37.0,0.168,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031437500000000014,0.1365625,0.16793049999999998,0.0009725295623955773,8.25276e-05,1.1668896281170203e-05,8399.0,1239.5377851811418
1298.95,37.0,0.172,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031750000000000014,0.14024999999999999,0.1698075,0.000998915719078553,8.96693e-05,1.1353186554771752e-05,7730.04,1060.806303366872
1318.95,37.0,0.172,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031937500000000014,0.14006249999999998,0.171585,0.0009450756891719779,9.33224e-05,1.3292148947063324e-05,7427.445,1207.9431555012493
1338.95,37.0,0.174,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.032062500000000015,0.14193749999999997,0.17338550000000003,0.0009573241403864566,9.737805e-05,2.0098237536483077e-05,7118.110000000001,2466.719145117255
1358.95,37.1,0.174,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1,0.031812500000000014,0.14218749999999997,0.175371,0.001127969930154759,0.00010168300000000001,3.143101493742249e-05,6795.92,16248.372334780408
18.95,37.1,0.081,31.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.04931249999999999,0.08048759999999999,0.0005728550204967513,0.00026724599999999995,1.3186816890211056e-05,2593.665,129.19047020849996
38.95,37.0,0.085,35.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.05356249999999999,0.08563935,0.0005036981637865797,0.000248915,1.2248814591602553e-05,2784.6800000000003,138.16854329797124
58.95,37.1,0.09,45.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031750000000000014,0.05824999999999998,0.09047545,0.0005060476121002187,0.0002307125,1.1366462227123362e-05,3004.375,149.8199177363685
78.95,37.0,0.095,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.06362499999999999,0.09489405000000001,0.0005048881307031182,0.00021296850000000002,1.0819459394812524e-05,3254.695,168.1568976150811
98.95,37.0,0.099,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.06762499999999999,0.09900425,0.0004763691365684809,0.000195464,1.0971545081563257e-05,3546.165,199.60897284000862
118.95,37.0,0.103,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.07156249999999997,0.1027405,0.0005175031372851762,0.0001789835,1.0933791069796219e-05,3872.69,240.38827673703003
138.95,37.1,0.106,42.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031250000000000014,0.07474999999999998,0.1062245,0.0005162910296824412,0.000162998,1.0704788567554323e-05,4252.49,284.06547418053503
158.95,37.0,0.11,22.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.07831249999999998,0.109279,0.0004808672962442152,0.0001483035,9.973681901704545e-06,4673.845,320.8236572510715
178.95,37.0,0.112,30.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031187500000000014,0.08081249999999998,0.1120925,0.0004927975131160195,0.00013462,1.0446239534221852e-05,5148.93,411.6824310458124
198.95,37.0,0.115,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.08362499999999999,0.1146405,0.0004923114757927365,0.00012118799999999999,1.038840142650408e-05,5719.610000000001,512.8654432248677
218.95,37.1,0.117,35.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.0851875,0.116946,0.0004919376052463927,0.0001077545,1.0541668662297242e-05,6432.66,637.2740347500647
238.95,37.1,0.119,34.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031437500000000014,0.08756249999999999,0.118995,0.00047896202076005534,9.642974999999999e-05,1.0654609170210874e-05,7188.110000000001,832.2383203718422
258.95,37.0,0.121,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031250000000000014,0.08974999999999998,0.120811,0.0005082404579090055,8.58841e-05,1.0366489821693104e-05,8070.725,1021.4983996618216
278.95,37.1,0.122,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031687500000000014,0.09031249999999999,0.1224135,0.0004934009382056561,7.64388e-05,9.89906088495267e-06,9068.005000000001,1275.9782661957825
298.95,37.0,0.124,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031937500000000014,0.09206249999999999,0.1238775,0.000501705077242154,6.772085e-05,1.0197491286573922e-05,10235.35,1708.6503421319733
318.95,37.1,0.125,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031375000000000014,0.09362499999999999,0.12512050000000002,0.0005120633336886494,6.02963e-05,1.004493533480159e-05,11495.65,2208.4989316443243
338.95,37.0,0.126,47.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031312500000000014,0.09468749999999998,0.1262315,0.0004925078521624466,5.2174000000000006e-05,1.0020614366014751e-05,13285.3,3101.591087282246
358.95,37.0,0.127,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031812500000000014,0.09518749999999998,0.127236,0.0005272401382039621,4.60209e-05,9.538229613947055e-06,15061.55,3730.862174492122
378.95,37.0,0.128,38.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.032250000000000015,0.09574999999999999,0.128153,0.0004788331518708316,4.0770400000000005e-05,1.0311682646650892e-05,17001.25,5917.378455762837
398.95,37.1,0.129,43.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1,0.031875000000000014,0.09712499999999999,0.12888650000000001,0.0004853381238774559,3.568135e-05,9.94742857984584e-06,19426.0,8324.225332389993
